Order_ID,Order_Date,Product,Quantity,Unit_Price,City
101611,2025-01-20,Infinix Hot 40 Case,3,800,Nakuru
101612,2025-07-03,Infinix Hot 40 Case,2,2500,Nairobi
101613,2025-01-13,Earbuds,5,300,Kisumu
101614,2025-10-20,Tecno Spark 20 Case,1,2500,Nairobi
101615,2025-11-18,Tecno Spark 20 Case,4,2500,Eldoret
101616,2025-01-26,Samsung A16 Case,3,800,Nakuru
101617,2025-10-26,Tecno Spark 20 Case,4,1200,Kisumu
101618,2025-10-23,Screen Protector,2,2500,Mombasa
101619,2025-07-28,iPhone 13 Case,4,800,Kisumu
101620,2025-05-24,Infinix Hot 40 Case,3,1200,Nakuru
101621,2025-08-27,Screen Protector,3,1200,Kisumu
101622,2025-08-03,Power Bank,1,500,Nairobi
101623,2025-06-28,Infinix Hot 40 Case,4,1200,Kisumu
101624,2025-08-22,Tecno Spark 20 Case,1,200,Mombasa
101625,,Tecno Spark 20 Case,5,2500,Mombasa
101626,,Earbuds,4,1200,Kisumu
101627,2025-04-29,iPhone 13 Case,4,200,Mombasa
101628,,earbuds,2,2500,Mombasa
101629,2025-01-11,iPhone 13 Case,2,300,Eldoret
101630,2025-03-12,iPhone 13 Case,4,300,Mombasa
101631,2025-10-17,iphone 13 case,3,800,Kisumu
101632,2025-02-19,Samsung A35 Case,2,800,Mombasa
101633,2025-09-28,Samsung A35 Case,5,800,Kisumu
101634,2025-10-20,Samsung A16 Case,1,800,Mombasa
101635,2025-02-25,iPhone 13 Case,3,2500,Nakuru
101636,2025-07-11,Infinix Hot 40 Case,5,2500,Kisumu
101637,2025-02-25,Charger,4,300,Eldoret
101638,2025-02-08,tecno spark 20 case,4,200,Kisumu
101639,2025-05-05,Redmi Note 14 Case,5,800,Mombasa
101640,2025-04-11,Samsung A35 Case,2,2500,Eldoret
101641,2025-01-04,Earbuds,2,2500,Kisumu
101642,2025-12-10,Redmi Note 14 Case,two,500,Nairobi
101643,2025-10-29,iPhone 13 Case,5,2500,Mombasa
101644,2025-09-23,,3,800,Kisumu
101645,2025-04-22,Samsung A35 Case,4,2500,Nairobi
101646,2025-12-09,Power Bank,1,200,Nairobi
101647,,Screen Protector,2,200,Kisumu
101648,2025-04-16,Samsung A35 Case,5,300,Nairobi
101649,2025-09-22,Earbuds,5,200,Nairobi
101650,2025-06-25,iPhone 13 Case,2,500,Mombasa
101651,2025-04-16,Earbuds,5,200,Nairobi
101652,2025-02-01,Infinix Hot 40 Case,1,800,Nairobi
101653,2025-08-06,Samsung A35 Case,3,1200,Kisumu
101654,2025-03-23,Samsung A16 Case,5,200,Mombasa
101655,2025-11-28,Earbuds,4,2500,Kisumu
101656,2025-07-30,Samsung A16 Case,4,200,Kisumu
101657,2025-08-15,Power Bank,2,800,Kisumu
101658,2025-07-06,Samsung A16 Case,1,2500,Mombasa
101659,2025-12-31,Earbuds,1,200,Nakuru
101660,2025-08-17,,3,1200,Mombasa
101661,2025-07-07,Samsung A35 Case,2,2500,Nairobi
101662,2025-04-05,Samsung A16 Case,4,800,Eldoret
101663,2025-02-08,Redmi Note 14 Case,1,1200,Kisumu
101664,2025-06-09,Tecno Spark 20 Case,3,2500,Kisumu
101665,2025-07-10,iPhone 13 Case,4,1200,Eldoret
101666,2025-08-10,Power Bank,3,800,Nairobi
101667,2025-05-11,iPhone 13 Case,5,2500,Mombasa
101668,2025-08-14,Samsung A16 Case,5,2500,Kisumu
101669,2025-07-19,Power Bank,1,2500,Nairobi
101670,2025-07-25,Redmi Note 14 Case,3,300,Nakuru
101671,2025-09-13,iPhone 13 Case,3,800,Nairobi
101672,2025-06-26,Samsung A16 Case,two,1200,Kisumu
101673,2025-09-12,Screen Protector,5,2500,Nakuru
101674,2025-11-04,Redmi Note 14 Case,1,200,Eldoret
101675,2025-10-14,tecno spark 20 case,5,300,Kisumu
101676,2025-03-25,Earbuds,4,1200,Mombasa
101677,2025-02-14,Redmi Note 14 Case,2,300,Kisumu
101678,2025-10-03,Samsung A16 Case,4,1200,Eldoret
101679,2025-12-03,,4,200,Nairobi
101680,2025-09-30,Earbuds,2,300,Mombasa
101681,2025-08-07,Redmi Note 14 Case,5,2500,Nakuru
101682,2025-11-24,Samsung A16 Case,3,300,Eldoret
101683,2025-04-21,Power Bank,3,1200,Kisumu
101684,2025-08-17,Samsung A16 Case,1,800,Eldoret
101685,2025-07-08,Screen Protector,2,2500,Mombasa
101686,2025-07-29,Power Bank,1,2500,Mombasa
101687,2025-12-25,Charger,5,300,Nairobi
101688,2025-08-09,Infinix Hot 40 Case,2,1200,Nakuru
101689,2025-06-20,Tecno Spark 20 Case,5,2500,Mombasa
101690,2025-05-29,Charger,1,500,Nakuru
101691,2025-04-26,Earbuds,1,800,Kisumu
101692,2025-07-21,,4,1200,Nairobi
101693,2025-06-29,Redmi Note 14 Case,1,200,Nairobi
101694,2025-11-04,Samsung A35 Case,1,2500,Kisumu
101695,2025-01-01,Samsung A16 Case,4,500,Mombasa
101696,2025-11-27,Charger,2,-200,Mombasa
101697,2025-10-15,Infinix Hot 40 Case,4,200,Eldoret
101698,2025-08-25,Power Bank,1,200,Eldoret
101699,2025-03-13,Redmi Note 14 Case,3,2500,Mombasa
101700,2025-09-25,Samsung A16 Case,1,500,Nairobi
101701,2025-08-20,Samsung A35 Case,2,2500,Eldoret
101702,2025-05-19,Samsung A35 Case,3,200,Nakuru
101703,2025-08-09,Screen Protector,5,1200,Nakuru
101704,2025-02-25,Power Bank,2,2500,Kisumu
101705,2025-07-11,Redmi Note 14 Case,3,2500,Kisumu
101706,2025-07-19,Samsung A16 Case,1,200,Nakuru
101707,2025-08-15,Redmi Note 14 Case,3,500,Nakuru
101708,2025-12-10,Infinix Hot 40 Case,1,1200,Nakuru
101709,2025-04-25,Earbuds,2,500,Nairobi
101710,2025-12-25,Earbuds,4,500,Eldoret
101711,2025-09-30,Redmi Note 14 Case,3,2500,Nakuru
101712,2025-01-28,Samsung A35 Case,2,2500,Kisumu
101713,2025-04-29,Screen Protector,5,500,Mombasa
101714,2025-09-01,Redmi Note 14 Case,4,2500,Nairobi
101715,2025-08-06,Samsung A35 Case,two,500,Kisumu
101716,2025-06-13,Tecno Spark 20 Case,two,1200,Kisumu
101717,2025-11-04,Samsung A16 Case,2,200,Nakuru
101718,2025-04-15,Infinix Hot 40 Case,4,800,Nakuru
101719,2025-03-24,Samsung A35 Case,2,800,Nakuru
101720,2025-12-21,Power Bank,3,800,Mombasa
101721,2025-07-29,Infinix Hot 40 Case,1,800,Nakuru
101722,2025-07-27,Samsung A35 Case,2,800,Nairobi
101723,2025-05-17,Screen Protector,4,2500,Kisumu
101724,2025-08-25,Tecno Spark 20 Case,1,300,Kisumu
101725,2025-03-08,Redmi Note 14 Case,2,2500,Mombasa
101726,2025-04-28,Samsung A16 Case,2,200,Mombasa
101727,2025-10-09,Redmi Note 14 Case,4,300,Eldoret
101728,2025-07-30,Samsung A35 Case,two,1200,Kisumu
101729,2025-07-14,Tecno Spark 20 Case,2,500,Eldoret
101730,2025-04-23,iPhone 13 Case,3,800,Nairobi
101731,,iPhone 13 Case,5,-800,Mombasa
101732,2025-10-09,Screen Protector,2,300,Eldoret
101733,2025-12-06,Infinix Hot 40 Case,4,800,Nakuru
101734,2025-03-28,Power Bank,1,2500,Nairobi
101735,2025-03-30,Tecno Spark 20 Case,2,2500,Mombasa
101736,2025-05-29,iPhone 13 Case,1,800,Eldoret
101737,2025-04-26,Screen Protector,5,2500,Eldoret
101738,2025-10-21,Samsung A35 Case,5,300,Mombasa
101739,2025-09-07,tecno spark 20 case,4,2500,Nakuru
101740,2025-01-25,iPhone 13 Case,5,200,Nairobi
101741,2025-03-11,Redmi Note 14 Case,1,500,Eldoret
101742,2025-04-22,Charger,4,800,Nakuru
101743,2025-04-01,Infinix Hot 40 Case,2,1200,Nakuru
101744,2025-08-15,Redmi Note 14 Case,3,300,Nairobi
101745,2025-05-18,Power Bank,1,800,Nairobi
101746,2025-07-19,Earbuds,3,1200,Eldoret
101747,2025-07-11,Redmi Note 14 Case,5,300,Eldoret
101748,2025-08-25,Power Bank,5,1200,Nakuru
101749,2025-02-25,Samsung A35 Case,3,1200,Kisumu
101750,2025-12-24,Power Bank,5,1200,Eldoret
101751,2025-03-14,Samsung A16 Case,3,300,Kisumu
101752,2025-12-26,Infinix Hot 40 Case,4,500,Nairobi
101753,2025-01-30,iPhone 13 Case,3,800,Kisumu
101754,2025-04-18,Infinix Hot 40 Case,4,300,Kisumu
101755,2025-07-24,Infinix Hot 40 Case,3,1200,Nakuru
101756,2025-08-08,Earbuds,2,2500,Kisumu
101757,2025-04-13,iPhone 13 Case,2,1200,Eldoret
101758,2025-07-03,Tecno Spark 20 Case,2,800,Nakuru
101759,2025-12-11,Samsung A16 Case,4,200,Nakuru
101760,2025-10-05,Tecno Spark 20 Case,5,200,Kisumu
101761,2025-11-17,Tecno Spark 20 Case,1,300,Kisumu
101762,2025-07-01,Charger,2,1200,Nakuru
101763,2025-12-01,Samsung A16 Case,1,2500,Kisumu
101764,2025-06-15,Power Bank,two,1200,Nakuru
101765,2025-07-27,Samsung A35 Case,1,200,Kisumu
101766,2025-03-31,Redmi Note 14 Case,5,200,Kisumu
101767,2025-06-15,Samsung A35 Case,1,2500,Nakuru
101768,2025-09-19,Samsung A16 Case,3,2500,Nairobi
101769,2025-01-14,Power Bank,5,2500,Eldoret
101770,2025-10-10,earbuds,5,-200,Mombasa
101771,2025-09-02,iPhone 13 Case,3,800,Eldoret
101772,2025-01-06,Samsung A16 Case,5,2500,Kisumu
101773,2025-02-27,iPhone 13 Case,1,200,Nakuru
101774,2025-01-26,Power Bank,5,300,Nakuru
101775,2025-01-20,Power Bank,3,300,Mombasa
101776,2025-05-26,Samsung A16 Case,4,200,Mombasa
101777,2025-09-06,Power Bank,5,800,Eldoret
101778,2025-01-19,Samsung A16 Case,3,800,Nairobi
101779,2025-12-03,iPhone 13 Case,3,500,Eldoret
101780,2025-04-10,Charger,3,300,Nakuru
101781,2025-02-13,Redmi Note 14 Case,5,1200,Mombasa
101782,2025-05-25,Redmi Note 14 Case,3,300,Eldoret
101783,2025-03-06,Infinix Hot 40 Case,3,800,Nakuru
101784,2025-05-21,Screen Protector,2,2500,Nakuru
101785,2025-08-27,Samsung A35 Case,4,500,Eldoret
101786,2025-07-27,iPhone 13 Case,4,2500,Eldoret
101787,2025-12-12,Screen Protector,4,1200,Eldoret
101788,2025-07-13,Tecno Spark 20 Case,3,2500,Nakuru
101789,2025-05-16,Samsung A35 Case,3,200,Nakuru
101790,2025-02-14,Samsung A35 Case,2,800,Mombasa
101791,2025-04-13,Samsung A16 Case,2,1200,Nakuru
101792,2025-11-09,Tecno Spark 20 Case,two,2500,Eldoret
101793,2025-08-18,iPhone 13 Case,2,300,Nakuru
101794,2025-07-16,Charger,5,1200,Nairobi
101795,2025-03-01,Tecno Spark 20 Case,2,500,Nairobi
101796,2025-06-22,Earbuds,5,2500,Kisumu
101797,2025-05-02,Infinix Hot 40 Case,5,2500,Nakuru
101798,2025-04-18,iPhone 13 Case,4,1200,Nakuru
101799,2025-01-06,iPhone 13 Case,2,300,Nakuru
101800,2025-09-28,Samsung A16 Case,2,200,Nairobi
101801,2025-08-17,samsung a16 case,2,800,Nakuru
101802,2025-01-06,Charger,3,500,Mombasa
101803,2025-04-16,Power Bank,3,500,Nakuru
101804,2025-04-06,Infinix Hot 40 Case,4,800,Eldoret
101805,2025-12-03,Infinix Hot 40 Case,1,500,Eldoret
101806,2025-08-02,Samsung A16 Case,3,2500,Eldoret
101807,2025-07-12,Earbuds,4,2500,Nakuru
101808,2025-09-04,Power Bank,3,1200,Nakuru
101809,2025-09-08,Infinix Hot 40 Case,2,500,Nairobi
101810,2025-11-12,Power Bank,4,2500,Eldoret
101811,2025-08-13,iphone 13 case,2,200,Kisumu
101812,2025-09-08,Tecno Spark 20 Case,1,200,Nairobi
101813,2025-10-06,Redmi Note 14 Case,2,500,Nairobi
101814,2025-05-05,iPhone 13 Case,two,800,Nakuru
101815,2025-09-13,Screen Protector,1,800,Nairobi
101816,2025-08-25,Tecno Spark 20 Case,1,300,Mombasa
101817,2025-07-25,Samsung A35 Case,2,200,Nairobi
101818,2025-11-10,Screen Protector,1,200,Kisumu
101819,2025-11-30,Redmi Note 14 Case,3,800,Kisumu
101820,2025-02-17,Power Bank,2,300,Kisumu
101821,2025-04-09,Screen Protector,3,500,Nakuru
101822,2025-03-26,Infinix Hot 40 Case,5,2500,Nakuru
101823,2025-06-22,Power Bank,1,2500,Nairobi
101824,2025-03-05,Redmi Note 14 Case,2,800,Nairobi
101825,2025-05-01,Samsung A16 Case,2,300,Nakuru
101826,2025-02-23,Redmi Note 14 Case,3,500,Eldoret
101827,2025-09-29,Charger,1,500,Nairobi
101828,2025-01-18,Charger,3,1200,Kisumu
101829,,Screen Protector,2,2500,Nakuru
101830,2025-12-30,Redmi Note 14 Case,3,300,Kisumu
101831,2025-03-17,Samsung A35 Case,4,1200,Eldoret
101832,2025-09-03,Tecno Spark 20 Case,2,300,Nairobi
101833,2025-11-11,Infinix Hot 40 Case,3,500,Nairobi
101834,2025-03-20,Charger,4,800,Kisumu
101835,2025-05-21,Charger,3,200,Eldoret
101836,2025-03-04,Infinix Hot 40 Case,5,200,Mombasa
101837,2025-10-19,Earbuds,5,1200,Kisumu
101838,2025-03-31,Samsung A35 Case,4,800,Mombasa
101839,2025-04-28,Redmi Note 14 Case,5,800,Kisumu
101840,2025-04-11,Redmi Note 14 Case,2,1200,Kisumu
101841,2025-06-29,Samsung A16 Case,4,1200,Kisumu
101842,2025-10-20,,5,500,Eldoret
101843,2025-08-16,Tecno Spark 20 Case,4,500,Mombasa
101844,2025-04-16,iPhone 13 Case,5,1200,Nakuru
101845,2025-01-27,Power Bank,4,1200,Nakuru
101846,2025-05-28,Charger,1,2500,Kisumu
101847,2025-11-15,Tecno Spark 20 Case,4,300,Nakuru
101848,2025-08-12,redmi note 14 case,2,1200,Mombasa
101849,2025-12-22,Tecno Spark 20 Case,5,500,Kisumu
101850,2025-02-03,Infinix Hot 40 Case,5,500,Nairobi
101851,2025-11-14,Power Bank,5,800,Nairobi
101852,2025-01-22,Earbuds,4,800,Nairobi
101853,2025-11-25,Infinix Hot 40 Case,3,500,Eldoret
101854,2025-02-07,iPhone 13 Case,4,200,Mombasa
101855,2025-05-28,Tecno Spark 20 Case,1,800,Kisumu
101856,2025-02-19,Tecno Spark 20 Case,2,1200,Eldoret
101857,2025-12-09,Earbuds,3,1200,Mombasa
101858,2025-10-05,Screen Protector,2,800,Kisumu
101859,2025-10-27,Infinix Hot 40 Case,2,1200,Mombasa
101860,2025-10-25,Tecno Spark 20 Case,1,300,Nairobi
101861,2025-04-05,Charger,4,500,Eldoret
101862,2025-06-08,Samsung A16 Case,3,200,Eldoret
101863,2025-12-07,Tecno Spark 20 Case,5,500,Eldoret
101864,2025-04-05,Samsung A35 Case,5,300,Nairobi
101865,2025-07-06,Charger,4,300,Kisumu
101866,2025-05-10,Charger,2,800,Mombasa
101867,2025-09-30,Tecno Spark 20 Case,5,500,Mombasa
101868,2025-03-29,Samsung A35 Case,1,500,Mombasa
101869,2025-12-07,Power Bank,4,300,Kisumu
101870,2025-11-02,Charger,4,200,Eldoret
101871,2025-08-13,Samsung A35 Case,3,800,Mombasa
101872,2025-11-17,Power Bank,4,1200,Kisumu
101873,2025-04-16,Samsung A16 Case,2,300,Nairobi
101874,2025-10-07,iPhone 13 Case,4,800,Kisumu
101875,2025-01-19,Power Bank,2,500,Mombasa
101876,2025-10-23,Redmi Note 14 Case,2,500,Nairobi
101877,2025-11-27,Redmi Note 14 Case,5,500,Mombasa
101878,2025-01-12,samsung a35 case,3,300,Mombasa
101879,2025-10-10,Earbuds,1,2500,Eldoret
101880,2025-11-01,iPhone 13 Case,2,-800,Nakuru
101881,2025-07-01,Samsung A35 Case,4,2500,Kisumu
101882,2025-10-11,Charger,1,1200,Kisumu
101883,2025-09-23,Power Bank,4,300,Kisumu
101884,2025-10-23,Infinix Hot 40 Case,1,1200,Mombasa
101885,2025-12-27,Tecno Spark 20 Case,2,1200,Mombasa
101886,2025-09-03,Infinix Hot 40 Case,5,2500,Nairobi
101887,2025-07-04,Redmi Note 14 Case,4,300,Eldoret
101888,2025-12-29,Earbuds,3,200,Kisumu
101889,2025-12-02,Screen Protector,2,300,Eldoret
101890,2025-03-30,Screen Protector,2,800,Kisumu
101891,2025-03-14,Tecno Spark 20 Case,4,300,Nakuru
101892,2025-07-20,Infinix Hot 40 Case,2,200,Kisumu
101893,2025-08-14,,4,800,Nakuru
101894,2025-03-07,Earbuds,1,500,Eldoret
101895,,Tecno Spark 20 Case,4,2500,Nakuru
101896,2025-06-08,Infinix Hot 40 Case,1,2500,Kisumu
101897,2025-07-13,Tecno Spark 20 Case,5,800,Nakuru
101898,2025-04-11,Samsung A16 Case,4,800,Mombasa
101899,2025-05-05,,5,300,Eldoret
101900,,,5,300,Nakuru
101901,2025-08-04,Power Bank,2,300,Nairobi
101902,2025-11-28,Screen Protector,4,1200,Nairobi
101903,2025-01-22,Charger,5,800,Eldoret
101904,2025-08-05,Infinix Hot 40 Case,1,-1200,Kisumu
101905,2025-06-13,Screen Protector,4,300,Nakuru
101906,2025-10-21,Redmi Note 14 Case,3,1200,Eldoret
101907,2025-05-03,Infinix Hot 40 Case,3,1200,Nakuru
101908,,Charger,3,2500,Eldoret
101909,2025-08-19,iPhone 13 Case,4,200,Mombasa
101910,2025-03-28,Power Bank,5,2500,Kisumu
101911,2025-10-15,Samsung A35 Case,4,200,Nairobi
101912,2025-06-18,Infinix Hot 40 Case,4,300,Mombasa
101913,2025-09-18,Screen Protector,5,500,Mombasa
101914,2025-12-09,Samsung A16 Case,3,2500,Nakuru
101915,2025-12-01,Infinix Hot 40 Case,3,200,Eldoret
101916,2025-09-02,Samsung A16 Case,3,200,Nakuru
101917,2025-03-24,Infinix Hot 40 Case,5,500,Nakuru
101918,2025-07-31,Infinix Hot 40 Case,3,1200,Nakuru
101919,2025-07-20,Samsung A35 Case,5,2500,Kisumu
101920,2025-04-05,Charger,2,1200,Kisumu
101921,2025-11-21,Samsung A35 Case,4,500,Eldoret
101922,2025-03-30,screen protector,1,800,Eldoret
101923,2025-12-09,Tecno Spark 20 Case,3,2500,Eldoret
101924,2025-12-10,Power Bank,3,1200,Nakuru
101925,2025-02-23,iPhone 13 Case,2,500,Mombasa
101926,2025-01-20,Samsung A16 Case,3,200,Kisumu
101927,2025-02-27,iPhone 13 Case,5,200,Nakuru
101928,2025-12-03,Redmi Note 14 Case,2,1200,Mombasa
101929,2025-12-06,Power Bank,5,500,Kisumu
101930,2025-06-10,Samsung A16 Case,3,800,Nakuru
101931,2025-06-12,Earbuds,5,500,Kisumu
101932,2025-12-30,Charger,4,800,Mombasa
101933,2025-04-19,Redmi Note 14 Case,4,200,Nakuru
101934,2025-06-16,Tecno Spark 20 Case,4,500,Eldoret
101935,2025-10-02,Samsung A35 Case,3,-1200,Mombasa
101936,2025-06-20,Earbuds,5,1200,Kisumu
101937,2025-07-07,iPhone 13 Case,1,2500,Nairobi
101938,2025-02-21,,5,1200,Nakuru
101939,2025-12-08,Tecno Spark 20 Case,3,500,Kisumu
101940,,Infinix Hot 40 Case,2,300,Nakuru
101941,2025-08-28,Redmi Note 14 Case,3,300,Nakuru
101942,2025-10-26,Earbuds,5,800,Kisumu
101943,2025-05-17,Infinix Hot 40 Case,4,500,Eldoret
101944,2025-08-28,iPhone 13 Case,3,800,Nakuru
101945,2025-07-26,iPhone 13 Case,3,300,Kisumu
101946,2025-02-11,Redmi Note 14 Case,3,500,Mombasa
101947,2025-10-21,Samsung A16 Case,2,500,Nakuru
101948,2025-10-02,Samsung A16 Case,4,2500,Nakuru
101949,2025-08-08,Tecno Spark 20 Case,1,500,Eldoret
101950,2025-08-20,Samsung A35 Case,3,800,Eldoret
101951,2025-09-20,Infinix Hot 40 Case,3,1200,Kisumu
101952,2025-11-20,Samsung A16 Case,1,800,Eldoret
101953,2025-06-03,Power Bank,4,500,Mombasa
101954,2025-02-20,Infinix Hot 40 Case,5,1200,Nairobi
101955,2025-02-15,Screen Protector,5,200,Kisumu
101956,2025-09-26,Power Bank,1,1200,Eldoret
101957,2025-04-28,Samsung A35 Case,1,800,Eldoret
101958,2025-04-28,Redmi Note 14 Case,4,-500,Kisumu
101959,2025-11-01,Earbuds,2,500,Eldoret
101960,2025-12-14,iPhone 13 Case,1,1200,Mombasa
101961,2025-10-06,Samsung A35 Case,2,800,Nakuru
101962,2025-08-23,Earbuds,1,300,Nakuru
101963,2025-02-23,Redmi Note 14 Case,5,500,Eldoret
101964,2025-12-19,Earbuds,4,2500,Mombasa
101965,,Earbuds,3,2500,Kisumu
101966,2025-12-14,Samsung A35 Case,1,500,Mombasa
101967,2025-07-27,Power Bank,4,1200,Nairobi
101968,2025-06-22,Samsung A16 Case,1,500,Mombasa
101969,2025-12-24,,2,500,Mombasa
101970,2025-02-16,Infinix Hot 40 Case,5,2500,Mombasa
101971,2025-09-01,Tecno Spark 20 Case,2,2500,Nairobi
101972,2025-11-16,Earbuds,1,300,Mombasa
101973,2025-01-07,Samsung A35 Case,1,300,Eldoret
101974,2025-06-18,Tecno Spark 20 Case,2,300,Eldoret
101975,2025-11-02,Redmi Note 14 Case,3,800,Kisumu
101976,2025-06-10,Tecno Spark 20 Case,1,800,Nakuru
101977,2025-07-07,Redmi Note 14 Case,2,800,Mombasa
101978,2025-05-12,Tecno Spark 20 Case,3,-2500,Nairobi
101979,2025-08-06,Power Bank,4,200,Mombasa
101980,2025-03-12,Tecno Spark 20 Case,2,200,Nairobi
101981,2025-07-08,Screen Protector,3,1200,Eldoret
101982,2025-10-19,Infinix Hot 40 Case,two,800,Eldoret
101983,2025-05-03,charger,3,500,Eldoret
101984,2025-02-01,Charger,1,300,Kisumu
101985,2025-06-05,Redmi Note 14 Case,4,1200,Nairobi
101986,2025-01-16,iPhone 13 Case,3,500,Kisumu
101987,2025-07-06,Samsung A16 Case,4,1200,Nairobi
101988,2025-01-17,iPhone 13 Case,2,200,Nairobi
101989,2025-05-12,Earbuds,3,300,Eldoret
101990,2025-04-18,Tecno Spark 20 Case,4,2500,Nakuru
101991,2025-10-19,Tecno Spark 20 Case,2,300,Kisumu
101992,2025-06-30,Screen Protector,5,200,Nakuru
101993,2025-12-12,Charger,2,1200,Kisumu
101994,2025-03-11,Samsung A16 Case,4,2500,Nakuru
101995,2025-01-19,Redmi Note 14 Case,5,300,Kisumu
101996,2025-04-05,Tecno Spark 20 Case,5,2500,Nakuru
101997,2025-09-06,Samsung A35 Case,2,200,Kisumu
101998,2025-08-17,Infinix Hot 40 Case,4,2500,Nairobi
101999,2025-12-16,Samsung A16 Case,3,200,Mombasa
102000,2025-09-03,Redmi Note 14 Case,5,800,Eldoret
102001,2025-09-04,Samsung A35 Case,5,200,Mombasa
102002,2025-08-23,Tecno Spark 20 Case,5,300,Nakuru
102003,2025-06-29,Samsung A16 Case,5,800,Nairobi
102004,2025-10-01,Power Bank,3,500,Eldoret
102005,2025-07-29,Samsung A35 Case,4,2500,Nairobi
102006,2025-07-05,Screen Protector,1,800,Kisumu
102007,2025-04-05,Charger,2,500,Nakuru
102008,2025-03-09,Screen Protector,3,300,Mombasa
102009,2025-07-15,Infinix Hot 40 Case,1,300,Kisumu
102010,2025-04-03,Samsung A35 Case,2,800,Kisumu
102011,,Tecno Spark 20 Case,2,200,Nairobi
102012,2025-07-04,Redmi Note 14 Case,5,500,Eldoret
102013,2025-05-24,Redmi Note 14 Case,4,800,Mombasa
102014,2025-06-28,Samsung A16 Case,1,200,Nairobi
102015,2025-05-30,Power Bank,5,1200,Mombasa
102016,2025-02-11,Earbuds,5,500,Nairobi
102017,2025-11-26,Redmi Note 14 Case,3,300,Nairobi
102018,2025-09-28,Earbuds,5,500,Kisumu
102019,2025-12-05,Samsung A16 Case,2,800,Mombasa
102020,2025-01-29,Tecno Spark 20 Case,3,2500,Kisumu
102021,2025-04-21,Samsung A35 Case,5,1200,Nakuru
102022,2025-05-27,Tecno Spark 20 Case,3,300,Nairobi
102023,2025-12-06,Infinix Hot 40 Case,4,500,Kisumu
102024,2025-03-26,Charger,3,1200,Kisumu
102025,2025-05-16,Redmi Note 14 Case,5,500,Nairobi
102026,2025-01-09,Charger,4,2500,Mombasa
102027,2025-11-29,Samsung A35 Case,5,200,Nairobi
102028,2025-11-23,Tecno Spark 20 Case,2,200,Nairobi
102029,2025-10-05,Earbuds,1,1200,Mombasa
102030,2025-01-01,Power Bank,2,500,Kisumu
102031,,Charger,1,200,Kisumu
102032,2025-11-02,Samsung A16 Case,4,200,Eldoret
102033,2025-07-07,samsung a35 case,2,2500,Eldoret
102034,2025-11-30,samsung a16 case,1,800,Eldoret
102035,2025-10-06,Tecno Spark 20 Case,3,2500,Kisumu
102036,2025-01-25,Redmi Note 14 Case,2,2500,Nakuru
102037,2025-05-21,iPhone 13 Case,3,2500,Nairobi
102038,2025-10-11,Samsung A16 Case,2,500,Nairobi
102039,2025-11-15,Redmi Note 14 Case,1,800,Nakuru
102040,2025-06-28,Samsung A35 Case,3,-200,Nairobi
102041,2025-08-20,Screen Protector,4,800,Eldoret
102042,2025-03-09,Power Bank,1,300,Nakuru
102043,2025-11-19,iPhone 13 Case,2,2500,Nakuru
102044,2025-10-07,Tecno Spark 20 Case,5,1200,Nairobi
102045,2025-07-16,Power Bank,1,-800,Mombasa
102046,2025-04-28,Tecno Spark 20 Case,2,300,Eldoret
102047,2025-03-07,Power Bank,2,1200,Mombasa
102048,2025-06-24,Infinix Hot 40 Case,4,1200,Mombasa
102049,2025-04-24,Tecno Spark 20 Case,1,500,Kisumu
102050,2025-05-27,Samsung A35 Case,3,1200,Nakuru
102051,2025-01-26,Infinix Hot 40 Case,5,800,Eldoret
102052,2025-08-04,Samsung A35 Case,1,200,Eldoret
102053,2025-02-20,Infinix Hot 40 Case,3,-2500,Kisumu
102054,2025-05-31,Screen Protector,3,300,Mombasa
102055,2025-03-17,redmi note 14 case,4,800,Nairobi
102056,2025-07-06,iPhone 13 Case,1,500,Kisumu
102057,2025-01-28,Earbuds,3,800,Nairobi
102058,2025-09-10,Redmi Note 14 Case,1,1200,Eldoret
102059,2025-04-09,Samsung A35 Case,2,500,Mombasa
102060,2025-06-17,Screen Protector,5,2500,Nairobi
102061,2025-12-09,Tecno Spark 20 Case,4,2500,Kisumu
102062,2025-05-30,Screen Protector,4,500,Eldoret
102063,2025-06-22,Infinix Hot 40 Case,4,2500,Kisumu
102064,2025-03-26,Samsung A35 Case,2,1200,Mombasa
102065,2025-03-06,Samsung A35 Case,3,500,Nairobi
102066,2025-12-29,Earbuds,5,500,Nakuru
102067,2025-05-26,iPhone 13 Case,1,1200,Nakuru
102068,2025-11-09,Screen Protector,3,1200,Eldoret
102069,2025-03-29,Redmi Note 14 Case,3,500,Nakuru
102070,2025-06-19,Samsung A16 Case,2,800,Mombasa
102071,2025-12-13,Earbuds,3,200,Mombasa
102072,2025-09-02,Charger,5,200,Nakuru
102073,2025-10-14,Samsung A16 Case,5,300,Mombasa
102074,2025-10-23,Redmi Note 14 Case,5,1200,Nairobi
102075,2025-06-26,Screen Protector,4,1200,Nakuru
102076,2025-09-03,Power Bank,5,800,Eldoret
102077,2025-01-28,Samsung A35 Case,1,300,Nakuru
102078,2025-01-25,Samsung A16 Case,2,300,Kisumu
102079,2025-10-24,Power Bank,3,200,Nakuru
102080,2025-02-07,Charger,5,500,Mombasa
102081,2025-05-22,Power Bank,2,500,Nakuru
102082,2025-12-21,Redmi Note 14 Case,1,500,Nakuru
102083,2025-05-26,Earbuds,1,800,Nairobi
